ID,SKU,Name,Published,Images
20031,XP-6100-HD6545-G-CTS,"65 x 45mm Heavy Duty RAIL (with 2 x screw flutes) - 1000mm long - G",1,https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-HD6545-G.png
20063,SHR403.0R6r3MF6500,"Post – 40x40mm x 6000mm Fence Post - Mill Finish",1,
20182,XP-6000-135-MN-1,"135º Corner Adapter - Per Meter - Monument",1,https://fencesperth.com/wp-content/uploads/2022/10/xp-6000-135-mn.png
20187,XP-4200-GI-MN-CTS,"CTS - XPS - GATE FRAME COVER - 26 x 12mm - MN",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-4200-GI-MN.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-3.29.31-pm.png"
20197,,"Delivery Gabbadah - 6041 - 220km Return",1,
20234,RHR65161.2R3r1.8WOOD6500A15-1,"WoodTextured Slat - 65 x 16mm - BUNDLE 84",'-1,https://fencesperth.com/wp-content/uploads/2022/12/SLAT-Custom-Colour-Textured-65x16-Slats.png
20242,XP-6100-HD6545-MN-CTS,"CTS - 65 x 45mm Heavy Duty RAIL - 1000mm long - MN",1,https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-HD6545-MN.png
20245,,"Cloned Slat - 65 x 16.5mm - Per Meter - MN",0,https://fencesperth.com/wp-content/uploads/2022/12/Slat-Momentum-Black-1m.png
20247,,"Cloned XPS -  GATE SIDE FRAME - 9MM - Per Meter - MN",0,https://fencesperth.com/wp-content/uploads/2022/12/XP-4200-GSF09-MN.png
20249,,"Cloned XPS - SIDE FRAME COVER - 26 x 12mm - MN",0,https://fencesperth.com/wp-content/uploads/2022/12/XP-4200-GI-MN.png
20251,,"Cloned XPS - TOP PLATE - 50mm Posts - MN",0,https://fencesperth.com/wp-content/uploads/2022/12/XP-TP-MN.jpg
20253,,"Cloned SFS – Side Frame – Cut to Size – Per Meter – MN",0,https://fencesperth.com/wp-content/uploads/2022/12/XPL-6000-SF-MN.jpg
20255,,"Cloned D&D Kwik Fit - ALUMINIUM HINGE",0,https://fencesperth.com/wp-content/uploads/2022/12/KF-AH-AT.jpg
20262,,"Cloned D&D GATE STOP(TCGS3) - G",0,https://fencesperth.com/wp-content/uploads/2022/12/SS-GS.jpg
20264,,"Cloned D&D Lokk Latch - GATE HANDLE",0,https://fencesperth.com/wp-content/uploads/2022/12/LL-GH.jpg
20271,Custom-Shipping-V1,"Custom Shipping",1,https://fencesperth.com/wp-content/uploads/2022/10/Shipping-Delivery-Image.jpg
20281,,"Cloned Post - 50x50mm x 1800mm Aluminium Pool Fence Post - B",0,https://fencesperth.com/wp-content/uploads/2022/12/Post-50x50mm-x-1800mm-Aluminium-Pool-Fencing-Post-Black.png
20283,,"Cloned 4x Pool Fencing Brackets Incl 10x Tek Screws - B",0,https://fencesperth.com/wp-content/uploads/2022/12/ss-bh4-b.jpeg
20285,,"Cloned D&D Magna Latch - TOP PULL LATCH - Lockable - TRU CLOSE Hinge",0,https://fencesperth.com/wp-content/uploads/2022/12/ML-TL-TC-H-AT.jpg
20292,,"Cloned 100x STD Tek Screws Black",0,https://fencesperth.com/wp-content/uploads/2022/12/STD-Tek-Screws-Black-x100-2.jpg
20295,Custom-Shipping-V1-1,"Custom Shipping - 20291",1,https://fencesperth.com/wp-content/uploads/2022/10/Shipping-Delivery-Image.jpg
20299,Custom-Shipping-V2,"Custom Shipping",1,https://fencesperth.com/wp-content/uploads/2022/10/Shipping-Delivery-Image.jpg
20304,,"Custom Sliding Gate - 1800h x 5500W - Delwar",1,"https://fencesperth.com/wp-content/uploads/2022/09/Screen-Shot-2022-09-20-at-11.43.55.png, https://fencesperth.com/wp-content/uploads/2022/12/Screenshot-2022-12-15-at-14.58.29.png, https://fencesperth.com/wp-content/uploads/2022/12/Picture-1.png"
20312,SS-1300-BP-B,"PoolSafe - 50x50mm x 1300mm - Aluminium -  Base Plate - B",1,
20313,"QUOTE - BAR","Custom Quote #FB1202: Barr Fencing",1,"https://fencesperth.com/wp-content/uploads/2022/12/Barr-Fencing-Panels-V1.jpg, https://fencesperth.com/wp-content/uploads/2022/12/Barr-Fencing-Panels-V5.png, https://fencesperth.com/wp-content/uploads/2022/12/Barr-Fencing-Panels-V4.png, https://fencesperth.com/wp-content/uploads/2022/12/Barr-Fencing-Panels-V2.jpg"
20331,RHR65161.2R3r1.8WOOD6500A15-WT,"WoodTextured Slat - 65 x 16mm - 6500mm",'-1,https://fencesperth.com/wp-content/uploads/2022/12/SLAT-Custom-Colour-Textured-65x16-Slats.png
20356,PP-FRAMEKIT-MN,"Frame Kit for Perforated Panel - 2000W x 1200H-MONUMENT",1,https://fencesperth.com/wp-content/uploads/2022/12/pp-framekit-mn.png
20361,,"Cloned 4x M10 x 120mm - Stainless Steel Dynabolts",0,https://fencesperth.com/wp-content/uploads/2022/12/M10-x-120mm-Dyna-Bolts-Stainless-Steel-x4-V1.webp
20489,XP-6100-GB65-B-CTS,"CTS - XPS - GATE BLADE - 65 x 16MM - B",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-B.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
20514,,"Custom Vertical Sliding Gate - 1380mmH x 3700mmW - Josie",1,"https://fencesperth.com/wp-content/uploads/2022/09/Screen-Shot-2022-09-20-at-11.43.55.png, https://fencesperth.com/wp-content/uploads/2023/01/Screenshot-2023-01-28-at-15.09.01.png, https://fencesperth.com/wp-content/uploads/2023/01/Screenshot-2023-01-28-at-15.09.25.png"
20523,SS-BSWIV-HORIZ-W,"Corner Bracket - Horizontal Swivel  - W",1,https://fencesperth.com/wp-content/uploads/2023/01/ss-bswiv-horiz-w.png
20528,,"Custom Horizontal Sliding Gate - 1500mmH x 4200mmW - Michelle",1,"https://fencesperth.com/wp-content/uploads/2022/09/Screen-Shot-2022-09-20-at-11.43.55.png, https://fencesperth.com/wp-content/uploads/2022/12/Picture-1.png, https://fencesperth.com/wp-content/uploads/2023/01/xpsg-filo-400.jpg"
20541,,"Custom Kwila Quote - Robert",1,
20573,49921,"PoolSafe Monument Panel - 1200H x 2400W – Aluminium",1,"https://fencesperth.com/wp-content/uploads/2023/02/Flat-Top-Pool-Fencing-Fencing-Suppliers-2400W-MONUMENT-Panel.webp, https://fencesperth.com/wp-content/uploads/2022/09/Pool-Fence-Panel-Dimensions.webp"
20574,49922,"PoolSafe Cream Panel - 1200H x 2400W - Aluminium",1,"https://fencesperth.com/wp-content/uploads/2023/02/Flat-Top-Pool-Fencing-Fencing-Suppliers-CREAM-2400W-Panel.webp, https://fencesperth.com/wp-content/uploads/2022/09/Pool-Fence-Panel-Dimensions.webp"
20575,49920,"PoolSafe White Panel - 1200H x 2400W - Aluminium",1,"https://fencesperth.com/wp-content/uploads/2023/02/Flat-Top-Pool-Fencing-Fencing-Suppliers-WHITE-2400W-Panel.webp, https://fencesperth.com/wp-content/uploads/2022/09/Pool-Fence-Panel-Dimensions.webp"
20597,49924,"PoolSafe Monument Gate - 970W x 1200H - Aluminium",1,https://fencesperth.com/wp-content/uploads/2023/02/Flat-Top-Pool-Fencing-Fencing-Suppliers-MONUMENT-970W-Gate.webp
20598,49923,"PoolSafe White Gate 970mmW x 1200mmH - Aluminium",1,https://fencesperth.com/wp-content/uploads/2023/02/Flat-Top-Pool-Fencing-Fencing-Suppliers-WHITE-970W-Gate.webp
20599,49925,"PoolSafe Cream Gate - 970W x 1200H - Aluminium",1,https://fencesperth.com/wp-content/uploads/2023/02/Flat-Top-Pool-Fencing-Fencing-Suppliers-CREAM-970W-Gate.webp
20604,49942,"PoolSafe Post - 50x50mm x 1300mm - Aluminium - Base Plate - Monument",1,https://fencesperth.com/wp-content/uploads/2023/01/Monumentbaseplatepost_1512x-1.webp
20605,49941,"PoolSafe Post - 50x50mm x 1300mm - Aluminium - Base Plate - White",1,https://fencesperth.com/wp-content/uploads/2023/01/Surfmistbaseplateposts_1512x.webp
20606,49943,"PoolSafe Post - 50x50mm x 1300mm - Aluminium - Base Plate - Cream",1,https://fencesperth.com/wp-content/uploads/2023/01/ClassicCreamBasepost_1512x.webp
20617,49927,"PoolSafe Post - 50x50mm x 1800mm - Aluminium - Monument",1,https://fencesperth.com/wp-content/uploads/2023/01/Monumentpost_1512x.webp
20618,49926,"PoolSafe Post - 50x50mm x 1800mm - Aluminium - White",1,https://fencesperth.com/wp-content/uploads/2023/01/Surfmistalipost_1512x.webp
20619,49928,"PoolSafe Post - 50x50mm x 1800mm - Aluminium - Cream",1,https://fencesperth.com/wp-content/uploads/2023/01/ClassicCreampost_1512x.webp
20637,"4 x 49937","PoolSafe Fence Set - 4 Brackets incl. Tek Screws - Cream",1,https://fencesperth.com/wp-content/uploads/2023/02/Flat-Top-Pool-Fencing-Fencing-Suppliers-CREAM-Brackets.webp
20638,"4 x 49935","PoolSafe Fence Set - 4 Brackets incl. Tek Screws - White",1,https://fencesperth.com/wp-content/uploads/2023/02/Flat-Top-Pool-Fencing-Fencing-Suppliers-WHITE-Brackets.webp
20639,"4 x 49936","PoolSafe Fence Set - 4 Brackets incl. Tek Screws - Monument",1,https://fencesperth.com/wp-content/uploads/2023/02/Flat-Top-Pool-Fencing-Fencing-Suppliers-MONUMENT-Brackets.webp
20652,49952,"PoolSafe Post Cover - Split Cover -  50x50mm -  Cream",1,https://fencesperth.com/wp-content/uploads/2023/01/Untitled-design.png
20653,49950,"PoolSafe Post Cover - Split Cover -  50x50mm -  White",1,https://fencesperth.com/wp-content/uploads/2023/01/2piecesurfmistcover_2048x.webp
20654,49951,"PoolSafe Post Cover - Split Cover -  50x50mm -  Monument",1,https://fencesperth.com/wp-content/uploads/2022/09/Monumenttwopeicecover2_1512x.webp
20677,49933,"PoolSafe Post - 50x50mm x 2400mm - Aluminium - Monument",1,https://fencesperth.com/wp-content/uploads/2023/01/Monumentpost_1512x.webp
20678,49932,"PoolSafe Post - 50x50mm x 2400mm - Aluminium - White",1,https://fencesperth.com/wp-content/uploads/2023/01/Surfmistalipost_1512x.webp
20679,49934,"PoolSafe Post - 50x50mm x 2400mm - Aluminium - Cream",1,https://fencesperth.com/wp-content/uploads/2023/01/ClassicCreampost_1512x.webp
20782,MADDEL-TF-B-1,"TOP FIX  Spigot - Square (Copy)",'-1,"https://fencesperth.com/wp-content/uploads/2022/03/MADDEL-TF-B.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.55.03-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-15-at-12.54.42-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-3.22.58-pm-scaled.jpg, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.20-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.14-pm.png, https://fencesperth.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-18-at-4.02.25-pm-scaled.jpg"
20783,,"Custom Shipping - South Hedland",1,
20793,,"Installation Santos",1,
20807,,"Metro Shipping Perth $89",1,
20815,,"Pool Fence Installation 23m - Jindalee",1,
20833,,"XPS Slat Fence Installation - Vicky",1,
20850,,"Installation Vertical Sliding Gate + Fence - Josie",1,
20854,LT2-SF-0250-P,"Colorbond Fence Topper - Classic Cream - 250mm - 3 Rows",1,"https://fencesperth.com/wp-content/uploads/2023/01/LT2-SF-0250-P.png, https://fencesperth.com/wp-content/uploads/2022/11/lt2-sf-0250-g.png"
20908,,"Parcel - Small Items",1,
20910,XP-1800-FP-SM,"Post – 50x50mm x 1800mm Aluminium Slat Fencing Post - SM",1,"https://fencesperth.com/wp-content/uploads/2022/04/xp-2400-fp-sm.jpeg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.59.23-pm.png"
20917,XP-6100-HD6545-SM-CTS,"CTS - 65 x 45mm Heavy Duty RAIL (with 2 x screw flutes) - 1000mm - SM",1,https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-HD6545-SM.png
20933,,"Installation - Natasha",1,
20939,,"Horizontal Slat Sliding Gate - 5000mmW",1,
20965,,"Concrete Foundation - Sliding Gate - Josie",1,
20970,QS-5800-SF-SM-CTS,"CTS - QS - SIDE FRAME - 1000mm - SM",1,"https://fencesperth.com/wp-content/uploads/2022/04/QS-5800-SF-SM.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.26.23-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-07-at-12.35.49-pm.png"
20971,QS-5800-CFC-SM-CTS,"CTS - QS - Side Frame Cover - 1000mm - SM",1,"https://fencesperth.com/wp-content/uploads/2022/04/QS-5800-CFC-SM.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.30.45-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-07-at-12.35.49-pm.png"
20972,XP-XBAT-4200-INF-SM-CTS,"CTS - XPS - SIDE FRAME INFILL - 1000mm - SM",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-XBAT-4200-INF-SM.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-12.30.08-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-3.22.25-pm.png"
21026,,"Custom Slat Sliding Gate 4m - Kiri",1,https://fencesperth.com/wp-content/uploads/2023/01/Kiri-Sliding-Gate.png
21057,,"Pool Fence Installation - Priya",1,
21085,,"Installation 50m - Jessie",1,
21089,,"Installation - Security Panels - Steve",1,
21105,,"Security Gate Installation - Jandeep",1,
21126,,"Installation FTPF - Hamersley: 12m",1,
21134,XP-6100-GB65-W-CTS,"CTS - XPS - GATE BLADE - 65 x 16MM - W",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-W.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
21136,XP-6100-HD6545-W-CTS,"CTS - 65 x 45mm Heavy Duty RAIL (with 2 x screw flutes) - 1000mm - W",1,https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-HD6545-W.png
21138,QS-5800-SF-W-CTS,"CTS - QES - SIDE FRAME - 1000mm - W",1,"https://fencesperth.com/wp-content/uploads/2022/04/QS-5800-SF-W.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.26.23-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-07-at-12.35.49-pm.png"
21139,QS-5800-CFC-W-CTS,"CTS - QS - CONCEALED FIXING COVER  - 1000mm - W",1,"https://fencesperth.com/wp-content/uploads/2022/04/QS-5800-CFC-W.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.30.45-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-07-at-12.35.49-pm.png"
21140,XP-XBAT-4200-INF-W-CTS,"CTS - XPS - SIDE FRAME INFILL - 1000mm - W",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-XBAT-4200-INF-W.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-12.30.08-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-3.22.25-pm.png"
21165,XP-6100-GB65-MN-CTS,"CTS - XPS - GATE BLADE - 65 x 16MM - MN",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-MN.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
21176,XP-1800-FP-MN,"Post – 50x50mm x 1800mm Aluminium Slat Fencing Post - MN",1,"https://fencesperth.com/wp-content/uploads/2022/07/xp-2400-fp-mn.jpeg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.59.23-pm.png"
21178,QS-5800-SF-MN-CTS,"CTS - QS - SIDE FRAME - 1000mm - MN",1,"https://fencesperth.com/wp-content/uploads/2022/04/QS-5800-SF-MN.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.26.23-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-07-at-12.35.49-pm.png"
21180,QS-5800-CFC-MN-CTS,"CTS - QS - CONCEALED FIXING COVER  - 1000mm - MN",1,"https://fencesperth.com/wp-content/uploads/2022/04/QS-5800-CFC-MN.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.30.45-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-07-at-12.35.49-pm.png"
21182,XP-XBAT-4200-INF-MN-CTS,"CTS - XPS - SIDE FRAME INFILL - 1000mm - MN",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-XBAT-4200-INF-MN.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-12.30.08-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-3.22.25-pm.png"
21192,XP-6100-GB65-D-CTS,"CTS - XPS - GATE BLADE - 65 x 16MM - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
21194,XP-1800-FP-D,"Post – 50x50mm x 1800mm Aluminium Slat Fencing Post - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-2400-FP-D.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.59.23-pm.png"
21196,XP-6100-HD6545-D-CTS,"CTS - 65 x 45mm Heavy Duty RAIL (with 2 x screw flutes) - 1000mm - D",1,https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-HD6545-D.png
21201,XP-XBAT-4200-INF-D-CTS,"CTS - XPS - SIDE FRAME INFILL - 1000mm - D",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-XBAT-4200-INF-D.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-12.30.08-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-3.22.25-pm.png"
21207,XP-6100-GB65-G-CTS,"CTS - XPS - GATE BLADE - 65 x 16MM - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-GB65-G.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.50-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.05.00-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.04.10-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.59-am.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-01-at-9.03.20-am.png"
21209,XP-1800-FP-G,"Post – 50x50mm x 1800mm Aluminium Slat Fencing Post - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-2400-FP-G.jpg, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.59.23-pm.png"
21212,QS-5800-CFC-G-CTS,"CTS - QS - CONCEALED FIXING COVER  - 1000mm - G",1,"https://fencesperth.com/wp-content/uploads/2022/04/QS-5800-CFC-G.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.30.45-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-07-at-12.35.49-pm.png"
21213,XP-XBAT-4200-INF-G-CTS,"CTS - XPS - SIDE FRAME INFILL - 1000mm - G",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-XBAT-4200-INF-G.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-12.30.08-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-3.22.25-pm.png"
21217,"49773 - Custom Powder Coated","PoolSafe Custom Panel - 1200H x 3000W - Aluminium",1,https://fencesperth.com/wp-content/uploads/2023/02/Flat-Top-Pool-Fencing-Fencing-Suppliers-Custom-3000W-Panel.webp
21222,,"Install Security - 43m",1,
21226,,"Security Fencing 1800H + Install - Per Meter Cost",1,
21229,QS-6100-S90-B-CTS,"CTS - XPS - 90 x 16.5mm - 1000mm - B",1,"https://fencesperth.com/wp-content/uploads/2023/02/slat-90-x-16-5mm-cts-1m-b.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.12.46-pm.png"
21236,XP-1800-FP-B,"Post – 50x50mm x 1800mm Aluminium Slat Fencing Post - B",1,"https://fencesperth.com/wp-content/uploads/2022/05/3.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-7.59.23-pm.png"
21238,XP-6100-HD6545-B-CTS,"CTS - 65 x 45mm Heavy Duty RAIL (with 2 x screw flutes) - 1000mm long - B",1,https://fencesperth.com/wp-content/uploads/2022/03/XP-6100-HD6545-B.png
21242,QS-5800-CFC-B-CTS,"CTS - QS - CONCEALED FIXING COVER - 1000mm - B",1,"https://fencesperth.com/wp-content/uploads/2022/04/QS-5800-CFC-B.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-02-at-8.30.45-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-07-at-12.35.49-pm.png"
21243,XP-XBAT-4200-INF-B-CTS,"CTS - XPS - SIDE FRAME INFILL - 1000mm - B",1,"https://fencesperth.com/wp-content/uploads/2022/03/XP-XBAT-4200-INF-B.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-12.30.08-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-3.22.25-pm.png"
21251,AWQS-5800-S90-WRC-CTS,"CTS - Alumawood - 90 x 16.5mm SLAT - 1000mm - WRC",1,https://fencesperth.com/wp-content/uploads/2022/04/Slat-Fencing-90x16.5mm-x-5800mm-Western-Red-Cedar.png
21253,AW-5800-GB65-WRC-CTS,"CTS - Alumawood - GATE BLADE - 65 x 16MM - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AW-5800-GB65-WRC.png
21255,AWQS-5800-SF-WRC-CTS,"CTS - QS - SIDE FRAME - 1000mm - WRC",1,https://fencesperth.com/wp-content/uploads/2022/04/AWQS-5800-SF-WRC.png
21256,AWQS-5800-CFC-WRC-CTS,"CTS - Alumawood QuickScreen Cover - 1000mm - WRC",1,https://fencesperth.com/wp-content/uploads/2022/04/AWQS-5800-CFC-WRC.png
21257,XP-XBAT-4200-INF-WRC-CTS,"CTS - XPS - SIDE FRAME INFILL - 1000mm - WRC",1,"https://fencesperth.com/wp-content/uploads/2022/03/xp-xbat-4200-inf-wr.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-12.30.08-pm.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-3.22.25-pm.png"
21258,AWXP-4200-GSF20-WRC-CTS,"CTS - XPS -  GATE SIDE FRAME - 20MM Spacing - 1000mm - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-4200-GSF20-WRC.png
21259,AWXP-4200-GSF09-WRC-CTS,"CTS - XPS -  GATE SIDE FRAME - 9MM Spacing - 1000mm - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-4200-GSF09-WRC.png
21267,AWXP-5800-HD6545-WRC-CTS,"CTS - 65 x 45mm Heavy Duty RAIL (with 2 x screw flutes) - 1000mm - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AWXP-5800-HD6545-WRC.png
21269,AW-1800-FP-WRC,"Post – 50x50mm x 1800mm Heavy Duty Aluminium Fencing Post - WRC",1,https://fencesperth.com/wp-content/uploads/2022/03/AW-2400-FP-WRC.png
21285,"Spigot - Black - Non Conductive - Base Plated INC Cover","Base Plated Spigot NON CONDUCTIVE - BLACK",1,"https://fencesperth.com/wp-content/uploads/2023/02/Screenshot-2023-02-03-at-15.06.50.png, https://fencesperth.com/wp-content/uploads/2023/02/IMG_0858_1296x.webp"
21303,,"Custom Sliding Gate - Tom - 5.9m",1,"https://fencesperth.com/wp-content/uploads/2023/02/Custom-Sliding-Gate.png, https://fencesperth.com/wp-content/uploads/2023/02/Screenshot-2023-02-04-at-09.03.27.png, https://fencesperth.com/wp-content/uploads/2023/02/Screenshot-2023-02-04-at-09.03.41.png"
21322,,"Installation XPS Fence - 12m",1,
21328,,"Horizontal Sliding Gate 3.3m - Sushil",1,"https://fencesperth.com/wp-content/uploads/2023/02/Custom-Sliding-Gate.png, https://fencesperth.com/wp-content/uploads/2023/02/Sushil-Dimensions.png, https://fencesperth.com/wp-content/uploads/2023/02/Sushi-Parts.png"
21345,,"Custom Shipping - Wongan Hills",1,
21351,,"Custom Sliding Gate - Cody",1,"https://fencesperth.com/wp-content/uploads/2023/02/Custom-Sliding-Gate.png, https://fencesperth.com/wp-content/uploads/2023/02/Cody-Sliding-Gate-Details.png, https://fencesperth.com/wp-content/uploads/2023/02/Cody-Sliding-Gate-Materials.png"
21357,,"Custom Sliding Gate - 4m - Stuart",1,"https://fencesperth.com/wp-content/uploads/2023/02/Custom-Sliding-Gate.png, https://fencesperth.com/wp-content/uploads/2023/02/Vertical-Sliding-Gate-Stuart.png"
21360,"Vertical Fence Panel Frame - CTS","QS - Horizontal Frame - Vertical Fence Panels - Per 1M - CTS",1,"https://fencesperth.com/wp-content/uploads/2022/04/QS-5000-HORIZ-W.png, https://fencesperth.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-04-at-3.43.11-pm.png"
21375,"SHG-90L + SL-50K","SAFETECH - Adjustable Self Closing Hinges",1,https://fencesperth.com/wp-content/uploads/2022/09/SafeTech-Pool-Hinges.png
